post_id,pickup_location,dropoff_location,pickup_time,available_seats,price_per_seat,additional_info
a3f54ff1-75cc-4283-9520-95bb68dbe5d6,Waterloo,Toronto,"2012-09-14 17:34:43",2,64,chSqThOITokpipbmhpFXEffDNdBMEyxNvPrWpvpPBnQabsrCzhJakisbZpMMBSiqlRSEQTnclxffYkRzPOlepjHXMiYpzuYlxOhQyifMxlbglMhfugJEFStn
b6eae3f3-a675-4b5c-9b10-65c6ec630a1a,Waterloo,Toronto,"1997-10-02 10:59:49",1,65,wOmkilpXGKLPQgtCMsOFRzSMhqsNduGRYWkPbVuLHEblBMnqwMSEnFqSxIriJzaQLJCUYxLTxWJoChHbGPOGwBnChdcjpKFKaudhsgkVwfXgKMWcJmXPPMfb
3cf67593-c284-42a8-b125-5d2a0ee19dc0,Toronto,Waterloo,"2054-11-15 01:04:18",1,66,PhJMGDRtNJfmYBdPzfNLIXWONtyGSzbNPyjuSKYkrPPpAjDPLDQbXkihTbxrcrDLuiPdtUbwSgDrtKachsehkMtDorszfqeoWIzXGaSpuemYVReMRuBGJPNB
9e6fdd44-6944-442a-b07d-3df2a6473d3b,Toronto,Waterloo,"2039-10-31 00:10:50",1,66,WSxtAIsrcrZuQXQszpneLqNTAAKytLGlKFQjrIjJiDRRZsvnAZWLdAiBqpiomtCskJYOLdXvTotyREMpnUhCTDVcLdzMZpRloYZOrUeVoCVTtmNQohSxhwYY
64d3049d-c7d4-462b-a989-989c16d213ca,Toronto,Waterloo,"2040-09-07 13:38:59",2,67,nuZSUiZyFQhXqrWqRYIOGeOaSjDqhQPqkgeDsoiaNquDrrzxHipnUARGUGSIOjjPDsDbTkvPBsNUybYCQQgVkLkKCTQveZNUdXodjBUVUSRuuqyXVQqfaWjc
3ecce98c-4a0a-47d5-a64e-96559e67c467,Toronto,Waterloo,"1998-06-20 02:21:55",1,69,aWDRHuieQxQVfAVUbMIAQDicyCjokvBMwDRAIQOkRXxrlycNkbyBleARuqeiQaPzBBjdulGOanMFChQiCvyTmORQNGjNOlfyCTGOTTNiIYPsGTvfgxJYLcvr
554b84c7-f362-4925-9884-f030bec08428,Toronto,Waterloo,"1996-08-07 20:17:01",4,69,PJIxlIhkdKsQxPJVPTxipUlEjYwnSoEeosbMxamLLcmGcPvrBbcttwXHDznAniKdnMOMNQAOYNplBITWnRTrAkOvJHSDDCkPUrNgnfQoqvYQieSRrGqHAKMP
2c82ebb3-8eb4-4af4-bb1a-8e0a594e1113,Toronto,Waterloo,"2048-02-14 17:14:12",3,70,CiSWxLDkaUcgXMNJtqnGZIXOUBZSPtJKexqXMAvlhxnUdSJOxKEbWnVUdHaOxuLcTYlYfGvhimYWkswzhCPezjknpgZFGZkhKNwQiUCNPtONJaaKYimoTIrB
c2d264d5-82dd-455f-920b-8a8d5350f31d,Waterloo,Toronto,"2025-08-07 15:24:18",4,70,DBQsqJlzRmEjIMTrEhVkvFPMmTSXAAvzfJiCQcGhxoPzMicfzGVqbIDxevDMkVeslelWnYXqxHhPkZJiEFovJiSmGPPQfLvfbDErwlVnEvZqAWworWIxkfnx
3e762a6b-c78f-4d71-a0da-05d9825bacde,Waterloo,Toronto,"2071-12-14 04:36:19",3,71,tDQyfdthwCLBMNrWhRsILEpwKKMjZUZOQMPIFEIyLpdLcMSuwaKnwqDNqdXPdtlVglLOvqfUAxgvufGXnmOZeGgBahPvGAWxbmnLXOOxorMUKoSKxyDvOejj
5b41a305-b334-4c3d-a111-c11aac24f7b6,Waterloo,Toronto,"2009-04-25 22:17:01",2,71,omvUAefaIQAUPgSSwiVtrlwcztrRQcSdqUFcafwLeqIFZabxZViJhhrVQcjYAWHuthfrOmqmzybGxEpZcvVMnStPOQMhJPFDViHKGVirkcKTJXSvwCIrrqUD
8d02a311-3a5a-4d18-9123-d6fd0017ba4a,Toronto,Waterloo,"1971-03-24 07:12:55",3,71,UncOavxdCeGNXzLdFjqXKvEvpftbqrhWgmOcMbwfzJFizNnlCvGUajhepLoIUeQvMhonNwcKDMuwPIRnAZJTfZnXnSdelIpcHAqjjPXimWzWJYJWlthHIjOS
8e45f3c1-5391-435a-b097-34f617c30de6,Waterloo,Toronto,"2043-03-12 04:52:08",4,71,TZpaSPsDytLMCdfmaOAbaVLWssiXJLquvLKRciicyqIOjkNXwgAjPjhpHFKuUpUbZWiSnLCitNyQjLKyOdBQZsmrUctNdhETrnNgtBDtMBLwtoNKeuQfDKyW
c5041ead-3952-4830-ab36-9be20c0f8ca9,Waterloo,Toronto,"2058-01-12 09:21:40",4,71,lJkaAPuYScKgHNQdUEkLRLicydyWHlFQjGDwsQDmxRARPtBMhgvEXVjcnVOzNEXKEqbTsoasXlESEotajLoFYDRTeYqJNhJcrKlgtXDSOaEauokQLpnfeMTj
dafc8811-32b6-457a-b57c-f440e8eac13a,Waterloo,Toronto,"2063-04-13 14:12:16",3,72,kXpIyNqjQGJdUCrqjlZiPdrSzlHeNGlvvmmprusxnoEoezQPicoujoVmknhQrXsAXSEJGrTkXlAcbMGQDkHJuPOssYhbYCJUCvguBrszsROsGQwNWFloIYra
cbe32a0f-4d79-4f73-b823-4514e15887f2,Waterloo,Toronto,"2060-01-22 23:01:26",2,73,derJouMnXkkxuswqCSgkuYwBlaUgaWXMcpMNiMXbKOGgCZvxztkzYwXfUMZQnrPyCiKhYCHjwYdWrhyBikMGalKipDpWzNMMBdLjaFtnPtWENvjlrCRlFEeS
9b9a3335-f5b5-4f81-b24c-59a0d0d29caa,Toronto,Waterloo,"1996-10-31 03:28:10",1,74,OcNsgTiodRSOJqzRnXbljlXwFsJtjzoDcEvrWwUUjbjMEIqZBwtyAbLSNSQVQfcHKnabHUrVCQIssLSKyENjBlutOXJpoShwchAoaMNETLPIxVsYPoQOIkxC
b15f1d06-13f0-43e9-af18-d3c3100067a5,Waterloo,Toronto,"2042-04-22 18:56:21",3,74,PTtMWXmKBkvBMNoxwCAHULCAFBuoWFTFDVTsLMIhPPEfXJKiqwdzvGCjZzikJxRONtnyZCCiXLjHtgJvAxwLXkfUDbMjrGrLCUtmirDxWvFodqeaaIfIjeot
f45e213d-cebf-4191-8a67-34f6b55d04ae,Toronto,Waterloo,"1990-11-20 02:17:09",3,74,XowkpULIMgRHwGABQxqVnMCBlIPVzsEbmMiIYPyvJTwnqaVZafodfzaHLRDDkYMyvlzjChryydOZenjViCZzeiTCRbxIhNjbtpnbVVkmBYUxtaGyKXTKQWxQ
d6ef83ca-3fb6-416a-93a7-bde9f28f285e,Waterloo,Toronto,"2010-03-09 15:37:48",1,75,pdiISTUASdfkRTYpWhyYayFfWEIBofuRbREPEqoaxeudXBbiOWBmyDcwdTNSzZynCsemsqoUdkWPdYnISOLVeQzqjIqLvwoqilYMgiXMvrJGTXmpKQiNbvqy
27dc1055-8db3-4bd5-82c1-297e1902ab12,Toronto,Waterloo,"2046-10-11 13:26:04",1,78,WAxibqZvnJJGjfkoeJKWwXibLlYTEBADkyZCavEhzNfVzFAbqiSRzfWfVfkKCxHjYJtTkzNRUdQWnuynrqWqdITiNUtbeGWoclfBwsErDcsQrMXvBcYrNDVG
63c0c5b7-58b8-4745-bf1d-b2dc16fdbda9,Waterloo,Toronto,"2051-06-28 21:30:10",1,78,EHjmJljzuTcgrgfrrbJPrUzrJDFNxpAQrumUSKIZCVdgqZHvHOiEpdcDQczVRgvrPlpTZeZiNSfVTxvvbOQBTNJCSphxsdaXULbKMYRVeYTrFOxpHQMPHgjr
7f1b0324-68af-4334-9f48-2d4f10334e24,Toronto,Waterloo,"1982-02-06 22:20:49",3,78,jYjvcyMzSQnYTEpYxxJYTJpstqjsBAnTypWbKVDkczeTDwKIJArSjfsIXfrHGfFoSwNQGkdPPCZtJuzxrLSSpAttjXTAhIrZLvdzfPXgWlNlhzOGuCRqYmtE
c5bf15ef-63d1-44e8-b6c6-fa7607babd6b,Waterloo,Toronto,"1997-03-01 06:42:44",1,79,BSAwIJrRrALRMQplZmrDDimeCQNLwnrKCkddeAqVEOpcMDrMNSUrEtYqDGyUXmBclTKdsMkmSMFotkmedsjKQfoLnVkKgkmlMTOQnlSURxBGYwAOBLifQlZy
b90f8b2f-78b7-483a-adfa-3ac4a18e5c26,Waterloo,Toronto,"2054-04-13 17:48:05",1,80,QljtQpVbCoKmLGuQIsfdEekjnuVrQrmAbBhfyqfjyVwmhPCVNQMKaDexEPIoSgdoOtZnacWDOLtDrZdbhIZjkEqmIKFXxFNRmCAcqCDLSPrpOwpEOYRzBPch
d943c9b7-dc6a-4d93-a465-fd6ae611645a,Toronto,Waterloo,"1972-11-26 10:48:37",3,80,pzZfCSPFcWkQmgXkPBcaNPBMJTDQzvPTINhXoVkiXYPPfPbvkgkWNidmYpqhtCgkxyZnXEMgBHrTrPFBiqIJKJeBBnfgHsXOmPhxHiQTytYWmZwjLfwqNDDY
e16c9ecf-85a3-4a9c-8f0a-e307d45d61e8,Toronto,Waterloo,"2002-10-18 20:53:29",4,80,uqfDVulswdPsrqMLBDIsPtYXCfiuXgiJfBXdhumzGjYunVcAHCzcssLLixmmGmjdYpiXTqLOxBfQnEMxzSNrsHqTfuyTLPtfolIBJAxUyfPQTfXGaEDIcUbh
98c424d3-d8a1-4fae-8db5-287317c41c77,Waterloo,Toronto,"2072-11-30 20:50:52",1,81,QadaeTHECawRBvjHpGDkmLdkQakBGWSNNHHLezOGJSvVExTkHFVVOixYhzQCKkidkiOPBcAweVOnobRxFGUAjoTxNSUOodjlYbpaMiIyIqyYndymJlMUrTOj
efad0600-be5e-4e45-9587-a3e50ae1abbd,Waterloo,Toronto,"2028-03-05 22:48:27",1,81,CVBMjjBsYXAoTnzHdNzZkkVhRSduFOaniFmKtwpYJcplxgCcbhcGIZaXDxEVKTeJJzJBBaHgLwlioJrRKyQBMxwItLhgaOCsYmaDhzrcGwApPZJcFajYWssW
11f66ed0-0e0b-4c79-a204-afd0a01dbd3a,Waterloo,Toronto,"2008-02-15 13:51:39",4,84,BqAUoBFsuQYEVineaJSGZdYtlVWJFQUNoVvikVIwMVAiLKLGOnJuLWxJICZJYbfciEMpVXkvRaWBgfefGAaNBqbkyqHtjAIWwQBYDxFQsSPcHtlHjCFwvTil
1d7b22dd-fdc3-459d-b259-1737a55ac7e4,Toronto,Waterloo,"2025-01-13 23:22:15",4,85,XsKrzcmipDtLhBZyewsUupKRWzKbOLuquHHWzUVXhaxNTKocjYyKYDbgraGcUTWSfAOuzKIezqjDmkgxFkHAtXovqrUpMTqXgyusMlkJLlHPdogtGDTVYjWb
32cb12cc-f879-4e80-8263-4c548920fc85,Toronto,Waterloo,"2014-08-10 06:18:52",2,86,bdRZwaBedPeRYZkIUIfFBXLcFKApfpQLSBAcWZEnkioeLpmrJBdasCPZfVOeYKaTPUtzbfQidVQdXyEacPJqnQInGGhBhlVKyUxXmbYEjCiGaGkoSSQvHEOg
02bfec72-58cf-4c87-9566-e55b8abdd531,Waterloo,Toronto,"1990-06-21 08:28:14",4,87,KAPxjNfljfUoyxyMprknnVHqSXMgPokCSgoVvuXkfIUubeqameCdDzfIkkUUoqQVwNEbyMCjRzzSEBTPviFlWdyumbjHlkOeOhlqWMVEVyRSHISPJBdJPQzn
3cc94aea-5a02-4c27-80c1-ff889df02360,Waterloo,Toronto,"2047-11-22 20:34:36",2,87,ZKUqlUlSXDbuJUHgownYmdikvmuoFeXanvguVMfPGfmRHlVliTSbqaHXURCnYAAhoAtcMAnMrPixXinGgxceCyPLSQjcYUdPyRWVmNpnRjPcLpRCGArpEqKn
056aea38-82a4-4030-9c14-ea8ccb500cc2,Toronto,Waterloo,"2002-12-27 02:18:12",3,88,GlwJocrBYFeBHOsqIEagEdpFIVPZMtvfBIifiytcSFwupCYzkYuLISMXotslRzyqbrQlcDshWAIZgsftkCpYpCZZXBPNNIYiNQOwtNTIOclpwOStqgWmgTUn
09c231ea-1d02-4574-a063-f1a94e1bd2ae,Toronto,Waterloo,"1993-04-17 00:44:49",3,88,UemTroUYbYREJienjAxfjyXgAeaTOqLnocehsgKYAsnOWKNgOxINARGskFKckCdUWieNLQzwPjpwQIEmWrpBEXeEzspuWMYBSXZEqWddqwWWRjwzVFhDLVHX
66fc8936-2f26-41af-9870-ac0011aa3e2d,Waterloo,Toronto,"2072-08-21 01:13:46",1,90,DQpSuuQZhQJblsfpyBqQSvkBwPvCLtUjOaKDDgUPyPJiOMiiJoHaMZXqIzLftOAqHgMYSJrawuiTMAzczlNHYQyfINDIiRlTxeYgdoeTqqhytCkZAJvdRTlT
03902042-38b1-4669-b267-1a1455cc9df6,Toronto,Waterloo,"2006-04-17 23:42:23",3,93,XKdSvhLrQPAeFcVkDZxInGkijZUhNdsPjgwPxJYcKLUFHlybyEamEDnvxYtkLxqWHaknjaRGyzkkWSTVyUkNffOkiPPfOOleLvsLloMkXcBHvYPnHKTCUIWK
03a9c84e-5102-45c8-9ac3-69773efc3294,Waterloo,Toronto,"2037-12-31 23:45:28",2,93,odLVANpweauiSNGKgOUXVpumZYVzCEByStOeXuLAPIZrKgGFMkmlanzDnxKUQUSMCjbZItpSiLkZsjEYbBzBqZlMiOxRrAVqUBedQhKOiNFYfhxFhRryRozw
b729f142-51f3-49fc-b4ec-75936e29ea1c,Toronto,Waterloo,"2064-05-11 16:51:37",4,94,lvlPvoqKXiOnvpRhYXilSAYGNGllLIULyAkeSLcYRbKFzzAXrGvNdiZJwxKIJNXVIaTBmHUhNaeKraGpsukPfYoRFNToNMRBAeAdMjhEuUidCTCwavwMVAyX
20e3bdb0-7000-4707-a009-dcfb8eb8fd83,Toronto,Waterloo,"2007-12-07 08:12:42",1,95,XfZQPsbGvbVbitgcoyFZGQQVGKMBBcXSPLcaXIqsUrXFNiEaoDiypsCFpdmDKVaKyjmGFAwYZTtEPzifhaAWeMdqYwEopvrbNPVoGQufbFeyLpCpCyxNvrcZ
7d324d45-4473-4272-86dc-25f03d00665b,Toronto,Waterloo,"1978-12-27 13:57:33",2,95,wYwkZdJpzdDKQXGPwIGygDuidqxLISxEPdTMUAszKyRGTitDwBAdnIrELyJtdPyPmJYMeekXsXuGNlhldfCmGgRGNAbZheeiUwNubTIeSEhhjgyByNtdKmjm
b1998055-6d61-4da6-9425-fe807a2f9f49,Toronto,Waterloo,"2008-06-21 00:28:31",4,96,mkxrfTWUMsgchXvRJoBZOgVEzhIlkYyjqnhutQiXyYnHiKRHZIjothLgZGevJzrlsUyhbXGvDOqKRPoksPsRzTOldLyQvYGJecRUOpDOFOJGitWfIkqmUElx
2c5a197e-728c-4177-8ef9-b8855599dc42,Toronto,Waterloo,"2069-09-16 01:34:22",4,97,kMFnCsWnSFyhtvdRDZFWSGloBcmqTBtHLEtQPsBKQQegfFNKyQcytMqjiffEDlBaRpeWJDNHrrUpSCBQyZOXRFSTuvAHfMcqbLntkgDjIuQBjxLDxguXeYxG
b3d39bd0-0ac2-4ade-aca2-bcd27635a1d9,Toronto,Waterloo,"2019-05-15 23:45:55",2,97,vIZNWKBszJNjSDoSrEkvUKsqcLskibXrxOcoQAkrfVuBNgHKFVvJHqaNtsfNipCcFzOSPfAkTBmgSshazQJjHgnudUrdkjZlAfVpOvUEvNpqIaqTWBndYRWs
ba7e61b1-4faa-4575-bcdb-c95a9f1fd9c0,Toronto,Waterloo,"2048-01-30 00:01:19",3,97,CvVRnQiJEQcsRVrCTIJnsbjvnlnHfKfmAybzHNRLRdIeaLbnUizlFCJpsTmWoqUtygjeFXdkVwQTHoferclbUvwYTUHWYMkaYHSMnLyaDLADZyJmPSZYGTFP
da361a1d-81b5-4be5-ab38-883acc813be3,Waterloo,Toronto,"2061-12-07 18:19:40",1,97,VyWQlnlLmsFNGcjqAjupdPIjYhDGrfQjEyORPlPnaqirNBvmzSzukTCcMcudXVzqAivRIwsDoJaCgfeaZmZErXqqfUSWQCDDgHGGyZPSmbPrsjzdRdxMQSIR
ff7824bd-acf1-4a26-ac20-063869bdc546,Toronto,Waterloo,"2017-09-17 09:41:15",2,97,GFVmQNNyaZWlMAiLzCIMBnaIlTIGwVIeOYlvSlkbZKopSjfxgvHWcrsTJYXWcicsGTgOqkuxBiSlyYmpGlskDgIJBdGwTaXvbPYrBHpyfXLISZnWutVomqCR
3745dbcb-9b7f-4be3-b91c-ffdfe753f50f,Waterloo,Toronto,"2042-01-21 15:50:27",1,98,OGdQNBxMfXvwQendIpvzMkSjnAQbboTgBDIvOksBsfpKxabuaqhbuTBNYmwbyZbUKeKGFNuhHPUwIFNYZSikymCmQmKWJZxIGVCZLUnyLqtmkeMokKJWotAb
0eca0028-47e4-4f7a-828c-6106b85f1f75,Toronto,Waterloo,"2039-06-30 10:17:09",3,99,RxznkMivSjQrBUEeVhFsxIPOZKvvldfzaoOdBBKrATyqUkMgQkJnrSfTGpHJDmnPcKDHxtXCsoqbYYPIqyKXIyiMtHscGGxHzIRHAnIBGpyGURpAFqIWjVzu
74c88d0f-3644-45ec-a986-cb11499ce40c,Waterloo,Toronto,"2005-03-16 17:16:20",1,99,WAwlyAJYWrNypzIjetFPzlkzjTtOLnzqlmCrsINrmbPtVEQIcuNLHCWeuOyCVCLWmpczDVUMMUiJRKhRrpXTWfUpSdteAPtuzrQyXvhyICcQcJSeuhNojzQP
